title,date,timestamp,source
VIDEO: Aerial Footage Shows Scale Of Destruction In Aleppo,October-11-2016,1476158400,npr
Months Of Protests Lead To Ethiopia Declaring A State Of Emergency,October-12-2016,1476244800,npr
"To Retain More Parents, The Military Offers A Better Work-Life Balance",October-12-2016,1476244800,npr
Samsung's Recall Causes Profit Woes,October-12-2016,1476244800,npr
"After A Sensitive Story, A Pakistani Journalist Is Barred From Leaving",October-12-2016,1476244800,npr
TripAdvisor Stops Selling Tickets To Many Wildlife Attractions,October-12-2016,1476244800,npr
Hong Kong Wrestles With An Identity Crisis,October-12-2016,1476244800,npr
Thousands Of Haitians Trying To Get Into The U.S. Are Stuck In Tijuana,October-12-2016,1476244800,npr
Doctors Raise Concerns About Possible Cholera Outbreak In Haiti,October-12-2016,1476244800,npr
Samsung's Crisis Creates Ripples Across South Korea,October-12-2016,1476244800,npr
Man Arrested In German Bomb Plot Kills Himself,October-12-2016,1476244800,npr
U.S. Official: Navy Fires At Radar Sites In Yemen After Navy Destroyer Was Targeted,October-12-2016,1476244800,npr
What Question Should We Investigate About The World's Girls?,October-12-2016,1476244800,npr
"In An Armenian Kitchen, Finding A Heritage Lost To Domestic Violence ",October-12-2016,1476244800,npr
"Coffee And Climate Change: In Brazil, A Disaster Is Brewing",October-12-2016,1476244800,npr
The Damascus Paradox: Everyday Life In A Country Torn By War,November-1-2016,1477972800,npr
"Sugar Skulls, Tamales And More: Why Is That Food On The Day Of The Dead Altar?",November-1-2016,1477972800,npr
Iraqi Forces Approach Outskirts Of ISIS-Held Mosul,November-1-2016,1477972800,npr
Lawmakers In Venezuela Suspend Political Trial Of President Maduro,November-1-2016,1477972800,npr
Iraqi Forces Approach Outskirts Of Mosul In Battle With ISIS,November-1-2016,1477972800,npr
"Protests, Arrests Follow The Horrifying Death Of A Moroccan Fishmonger",November-1-2016,1477972800,npr
"FACT CHECK: Should Mosul Campaign Have Been A 'Sneak Attack,' As Trump Said?",November-1-2016,1477972800,npr
"You Asked, We Answer: Can Microloans Lift Women Out Of Poverty?",November-1-2016,1477972800,npr
Attack On Mosul Moving Faster Than Expected,November-1-2016,1477972800,npr
"Despite Police Blockades, Pakistani Opposition Plans Major Protest",November-1-2016,1477972800,npr
The World Is Voting (Unscientifically) For U.S. President,November-1-2016,1477972800,npr
33 Miners Reported Dead After Blast In China,November-1-2016,1477972800,npr
A 'Chaotic And Ineffective Response To The Violence' By U.N. In South Sudan,November-1-2016,1477972800,npr
Dutch Far-Right Politician Leads In Polls Despite Legal Charges,November-1-2016,1477972800,npr
Reports Raise New Speculation About Trump's Alleged Ties To Russia,November-1-2016,1477972800,npr
"In South Africa, More Calls For The President To Step Down",November-2-2016,1478059200,npr
"In An Ancient Damascus Bazaar, A Refuge From War",November-2-2016,1478059200,npr
"Peace May Be On Hold, But Colombia's Rebels Are Eager To Become Civilians",November-2-2016,1478059200,npr
"In The U.S. And U.K., Anti-Establishment Voters Sound Similar Themes",November-2-2016,1478059200,npr
"Iraqi Troops, With U.S. Support, In The Outskirts Of Mosul",November-2-2016,1478059200,npr
"In An Israeli Prison, 2 Palestinians Found A Future: A Food Truck",November-2-2016,1478059200,npr
"As Iraqi Forces Push Into Mosul, Camps Brace For An Influx Of The Displaced",November-2-2016,1478059200,npr
See How Global Health Has Changed Since You Were Born,November-2-2016,1478059200,npr
Amnesty International Says Russian Officials Have Sealed Off Its Moscow Office,November-2-2016,1478059200,npr
Bread Babies And Purple Drink: Ecuador's Spin On Day Of The Dead,November-2-2016,1478059200,npr
Amnesty International's Moscow Office Sealed Off By Russian Officials,November-2-2016,1478059200,npr
How Venezuela's Economy Collapsed And Led To Political Unrest,November-2-2016,1478059200,npr
Arab Rapper Tests The Limit Of Israel's Artistic Freedoms,November-2-2016,1478059200,npr
The Nightmarish Conditions For Drug Suspects In Philippine Jails  ,November-2-2016,1478059200,npr
"Her Job At Risk, S. Korea President Reshuffles Cabinet As Scandal Widens",November-2-2016,1478059200,npr
Bolshoi Dancer Jailed For Acid Attack Reportedly Returns For Practice,November-3-2016,1478145600,npr
"In Pakistan, Illegal Kidney Trade Flourishes As Victims Await Justice",November-3-2016,1478145600,npr
"Moving To Canada, Eh? Or Maybe Ireland?",November-3-2016,1478145600,npr
"Egypt Floats Its Currency, Paving Way For An International Bailout",November-3-2016,1478145600,npr
"Steven Seagal Is Now A Citizen Of Russia, Courtesy Of Putin",November-3-2016,1478145600,npr
British High Court Rules U.K. Parliament Must Approve Brexit Plans,November-3-2016,1478145600,npr
ISIS Leader Purportedly Releases Rare Message As Iraqi Troops Enter Mosul,November-3-2016,1478145600,npr
Up To 240 People Feared Dead In Capsizings Off Libyan Coast,November-3-2016,1478145600,npr
British Court: Government Needs Parliament's Approval To Exit EU,November-3-2016,1478145600,npr
 Deforestation Opponents Enlist Powerful Ally: Big Food. But There's A Catch,November-3-2016,1478145600,npr
2 U.S. Service Members Killed In Afghanistan,November-3-2016,1478145600,npr
British Court Rules That Parliament Must Approve Brexit Plans,November-3-2016,1478145600,npr
Iraqi Archbishop Looks For Reconciliation,November-3-2016,1478145600,npr
Syria's Leading Sculptor Keeps Creating In A Time Of Destruction ,November-4-2016,1478232000,npr
Meet Mumbai's Iconic Veggie Burger,November-4-2016,1478232000,npr
Commander: Fight To Retake Mosul Progressing Faster Than Expected,November-4-2016,1478232000,npr
Yanis Varoufakis: Is Capitalism Compatible With Democracy?,November-4-2016,1478232000,npr
"Chinese Mogul Buys Dick Clark Productions, His Latest U.S. Purchase  ",November-4-2016,1478232000,npr
Car Bomb Kills 8 In Turkey After Pro-Kurdish Legislators Detained For Questioning,November-4-2016,1478232000,npr
"3 U.S. Service Members Killed In Jordan, Pentagon Says ",November-4-2016,1478232000,npr
Attack Against Raqqa Could Begin Soon,November-4-2016,1478232000,npr
Pakistan To Deport Woman From Famed 'Afghan Girl' Photo ,November-4-2016,1478232000,npr
Cholera 101: Why An Ancient Disease Keeps On Haunting Us,November-4-2016,1478232000,npr
Italy On Track To Receive Record Number Of Migrants This Year,November-4-2016,1478232000,npr
Jonathan Tepperman: How Can We Solve Democracy's Problems?,November-4-2016,1478232000,npr
Nicaragua's Ortega Headed For Re-Election — With His Wife As VP  ,November-4-2016,1478232000,npr
"In Damascus, The Bars Are Packed And The Wine Is Flowing",November-5-2016,1478318400,npr
9 Journalists And Executives At A Leading Turkish Newspaper Are Arrested,November-5-2016,1478318400,npr
"Italy Becomes A Leading Destination For Migrants, Matching Greece ",November-5-2016,1478318400,npr
Egypt's All-Woman Roller Derby Team Is Skating Past Stereotypes,November-5-2016,1478318400,npr
An ISIS Loss In Mosul Doesn't Mean They'll Lose The War,November-5-2016,1478318400,npr
Massive Protests Hit Seoul Over Leader's Ties To Mysterious Confidante,November-5-2016,1478318400,npr
Gaza's Surfer Girl Hangs Up Her Board — And Not By Choice,November-6-2016,1478404800,npr
"Calais Migrant Camp Doctor Treated Unaccompanied Minors, Found 'Appalling Conditions'",November-6-2016,1478404800,npr
"'Massive' Campaign Launched To Retake Raqqa, ISIS' So-Called Capital",November-6-2016,1478404800,npr
How Foreign Journalists Here Try To Explain The U.S. Election Back Home,November-7-2016,1478494800,npr
China Steps In To Bar 2 Newly Elected Hong Kong Legislators From Office,November-7-2016,1478494800,npr
S. Korean President's 'Rasputin' Was Once Part Of A Soap Opera Storyline,November-7-2016,1478494800,npr
Giant Snowballs Wash Up On Siberian Beach,November-7-2016,1478494800,npr
"With Opposition Sidelined, Nicaragua's Ortega Easily Wins Third Presidential Term ",November-7-2016,1478494800,npr
PHOTOS: Australian Police Find Baby Koala In A Backpack,November-7-2016,1478494800,npr
A First In Gaza: A Female Treats Injured Male Soccer Players,November-7-2016,1478494800,npr
U.S.-Backed Fighters Push Forward In 2 Key Offensives Against ISIS,November-7-2016,1478494800,npr
Iraqi Fight Against ISIS Moves Deeper Into Mosul,November-7-2016,1478494800,npr
Sweden Says Julian Assange To Face Questioning Next Week ,November-7-2016,1478494800,npr
Some Activists Skeptical Of Vatican-Led Venezeulan Peace Talks,November-7-2016,1478494800,npr
"What Life Is Like In Raqqa, A Syrian City Controlled By ISIS",November-7-2016,1478494800,npr
Trump Compares His Campaign To Brexit. What Do Britons Think?,November-8-2016,1478581200,npr
Samsung Offices Raided In An Investigation Involving A Dressage Horse,November-8-2016,1478581200,npr
John Kerry Heads To Antarctica And To A New Travel Record,November-8-2016,1478581200,npr
"After Scathing Report, Nigeria Deploys Female Police To Protect Displaced Women",November-8-2016,1478581200,npr
Pairing Wine And Cheese? Science Says White May Be A Better Choice Than Red,November-8-2016,1478581200,npr
Is A Shifting Political Climate Slowing Global Trade?,November-8-2016,1478581200,npr
"With Election Anxiety At Its Peak, Check Out Terrifying Video From Animal World",November-8-2016,1478581200,npr
Climate Conference Aims To Put Paris Agreement Into Action,November-8-2016,1478581200,npr
Ferdinand Marcos Granted Hero's Burial By Philippines Supreme Court,November-8-2016,1478581200,npr
China Bars 2 Newly Elected Hong Kong Legislators From Office,November-8-2016,1478581200,npr
"Former Philippines Dictator Eligible For Burial In Heroes' Cemetery, Court Rules",November-8-2016,1478581200,npr
"In Surprise Move, India Voids 500 And 1,000 Rupee Bills To Fight Corruption",November-8-2016,1478581200,npr
"Iran, France And China To Develop $6 Billion Gas Field In The Persian Gulf",November-8-2016,1478581200,npr
People Around The World React To U.S. Election Results,November-9-2016,1478667600,npr
Australian Safety Authorities Cool To Aerial Hot Dog Delivery,November-9-2016,1478667600,npr
A Wary World Looks For Clues To Donald Trump's Foreign Policy ,November-9-2016,1478667600,npr
Monkeys Regain Control Of Paralyzed Legs With Help Of An Implant,November-9-2016,1478667600,npr
Trump's Election Gives Hope To Europe's Far Right ,November-9-2016,1478667600,npr
Woman In Iconic 'Afghan Girl' Photo Deported Back To Afghanistan,November-9-2016,1478667600,npr
China Jails 49 Over Deadly Tianjin Warehouse Explosions,November-9-2016,1478667600,npr
"Shocked By Trump Win, Brits See Brexit Parallels And Commiserate",November-9-2016,1478667600,npr
"Putin Reaches Out To Trump, Calls For End To 'Current Crisis'",November-9-2016,1478667600,npr
Canada's Immigration Website Goes Down For Hours After U.S. Election,November-9-2016,1478667600,npr
From AIDS To Zika: Trump On Global Health And Humanitarian Aid,November-9-2016,1478667600,npr
3 Ways President-Elect Trump May Shake Up Trade Policy,November-9-2016,1478667600,npr
What Question Should We Investigate About Charitable Giving?,November-9-2016,1478667600,npr
German Consulate In Northern Afghanistan Attacked,November-10-2016,1478754000,npr
"From Cairo To Manila, Hard-Line Leaders Welcome Trump's Victory ",November-10-2016,1478754000,npr
Assad Regime Hopes Trump Will Cut U.S. Support To Syrian Rebels,November-10-2016,1478754000,npr
Donald Trump's Businesses Pose New Conflict Of Interest Questions,November-10-2016,1478754000,npr
Medieval Leprosy Lurks In British Squirrels,November-10-2016,1478754000,npr
Somali Refugee Makes History In U.S. Election,November-10-2016,1478754000,npr
Japan And South Korea Rattled By Trump's Talk Of Closing U.S. Bases,November-10-2016,1478754000,npr
Encore: Education 'Shines' On The Schoolgirls Of Kandahar ,November-10-2016,1478754000,npr
Trump Has A Chance To Pull U.S. Out Of Climate Accord,November-10-2016,1478754000,npr
Trump's Election Likely To Bring Major Changes To U.S.-Russian Relations,November-10-2016,1478754000,npr
Chinese Public Security Official Is Elected To Lead Interpol,November-10-2016,1478754000,npr
What Will A Trump Presidency Mean For China?,November-10-2016,1478754000,npr
Hardline Leaders Congratulate Trump On Presidential Election Victory,November-11-2016,1478840400,npr
"Forced Out Of Crimea, Tatar Restaurant Finds Solidarity Among Kiev Diners",November-11-2016,1478840400,npr
Chinese Construction Workers Set Off Dynamite And Uncover 'New' Dinosaur Species,November-11-2016,1478840400,npr
Trump Victory Casts Doubt Over Fate Of Iran Nuclear Deal,November-11-2016,1478840400,npr
Indian Currency Ban Sends Country Into Panic,November-11-2016,1478840400,npr
IMF Approves $12 Billion Bailout For Egypt After Austerity Measures ,November-11-2016,1478840400,npr
Why Over-Modifying Traditional Foods Can Dishonor Cultural Identity,November-11-2016,1478840400,npr
Alibaba Says It Smashed Sales Records On China's 'Singles Day',November-11-2016,1478840400,npr
"For Trump, Pakistan And Afghanistan Pose Challenges Without Easy Solutions",November-11-2016,1478840400,npr
What Does Trump's Victory Mean For NATO? ,November-11-2016,1478840400,npr
"Weeks After Defeated Deal, Colombia And FARC Rebels Reach A New Peace",November-12-2016,1478926800,npr
Slovakian Brothers Named Fastest Gravediggers In Central Europe,November-12-2016,1478926800,npr
Has Trump's Stumping Already Frayed Transatlantic Ties?,November-12-2016,1478926800,npr
"At Least 500,000 Seoul Protesters Demand Korean President Resign",November-12-2016,1478926800,npr
"Explosion Kills 4 Americans At Bagram Airfield, Largest NATO Base In Afghanistan",November-12-2016,1478926800,npr
"As Israel's Ultra-Orthodox Enter The Workforce, High-Tech Beckons",November-12-2016,1478926800,npr
5 Big Foreign Policy Challenges For President-Elect Trump,November-12-2016,1478926800,npr
Typhoons And Sand Dunes: Photos Of Everyday Life From Around The World,November-12-2016,1478926800,npr
U.S. Presidential Election Turns France's Attention To Their Own Establishment,November-12-2016,1478926800,npr
"Sharbat Gula, Subject Of Iconic 'National Geographic' Photo, Will Travel To India",November-12-2016,1478926800,npr
"ISIS Is Gone, But Iraqi Christians Are Wary Of Returning Home",November-12-2016,1478926800,npr
Russian Supply Rocket Breaks Apart En Route To Space Station,December-1-2016,1480568400,npr
"Before Deadly Crash In Colombia, Pilot Said He Was Out Of Fuel",December-1-2016,1480568400,npr
UNESCO Deems Belgium's Beer Culture A Treasure Of Humanity,December-1-2016,1480568400,npr
Colombian Congress Ratifies New Peace Deal With FARC Rebels,December-1-2016,1480568400,npr
